timestamp,latitude,longitude,altitude,heading,aircraft_id
2024-01-01 12:02:06.000,40.78673198570394,-73.95466981636147,165.4327141435356,327.6629870994478,PATROL01
2024-01-01 12:02:09.600,40.786833982935605,-73.95473438859477,165.74814864019766,326.8291980355906,PATROL01
2024-01-01 12:02:13.200,40.786935356453434,-73.95480065180881,166.05359636359685,326.0008095789521,PATROL01
2024-01-01 12:02:16.800,40.78703609018515,-73.95486859549789,166.34886361241465,325.17785226237754,PATROL01
2024-01-01 12:02:20.400,40.787136168159904,-73.95493820888987,166.63376314133515,324.3603506932487,PATROL01
2024-01-01 12:02:24.000,40.787235574510824,-73.95500948094788,166.90811427978798,323.54832367994345,PATROL01
2024-01-01 12:02:27.600,40.78733429347752,-73.95508240037209,167.1717430465213,322.7417844523963,PATROL01
2024-01-01 12:02:31.200,40.78743230940858,-73.95515695560148,167.42448225993306,321.94074080946626,PATROL01
2024-01-01 12:02:34.800,40.78752960676405,-73.95523313481569,167.66617164409013,321.1451953240422,PATROL01
2024-01-01 12:02:38.400,40.78762617011792,-73.95531092593684,167.896657930368,320.3551454940016,PATROL01
2024-01-01 12:02:42.000,40.78772198416053,-73.95539031663158,168.11579495464713,319.5705839869665,PATROL01
2024-01-01 12:02:45.600,40.787817033701025,-73.95547129431286,168.32344375000352,318.7914987666333,PATROL01
2024-01-01 12:02:49.200,40.78791130366978,-73.95555384614208,168.51947263483544,318.0178733255499,PATROL01
2024-01-01 12:02:52.800,40.78800477912073,-73.95563795903105,168.70375729636993,317.24968687044293,PATROL01
2024-01-01 12:02:56.400,40.788097445233824,-73.95572361964408,168.87618086949658,316.4869144811039,PATROL01
2024-01-01 12:03:00.000,40.78818928731727,-73.95581081440008,169.03663401087792,315.72952734029707,PATROL01
2024-01-01 12:03:03.600,40.788280290809986,-73.95589952947478,169.18501496829037,314.97749288551,PATROL01
2024-01-01 12:03:07.200,40.78837044128378,-73.95598975080281,169.32122964515077,314.230775023311,PATROL01
2024-01-01 12:03:10.800,40.78845972444575,-73.95608146408003,169.44519166018827,313.48933427525685,PATROL01
2024-01-01 12:03:14.400,40.78854812614049,-73.95617465476573,169.5568224022235,312.7531279690388,PATROL01
2024-01-01 12:03:18.000,40.78863563235233,-73.95626930808501,169.6560510800203,312.02211044102177,PATROL01
2024-01-01 12:03:21.600,40.78872222920759,-73.95636540903102,169.74281476717826,311.2962331493861,PATROL01
2024-01-01 12:03:25.200,40.788807902976764,-73.95646294236744,169.817058442038,310.57544488973673,PATROL01
2024-01-01 12:03:28.800,40.78889264007669,-73.95656189263082,169.87873502257327,309.85969191937824,PATROL01
2024-01-01 12:03:32.400,40.78897642707271,-73.95666224413308,169.92780539624843,309.14891813927613,PATROL01
2024-01-01 12:03:36.000,40.78905925068081,-73.956763980964,169.96423844482177,308.4430652352705,PATROL01
2024-01-01 12:03:39.600,40.78914109776971,-73.95686708699367,169.98801106407933,307.7420728045338,PATROL01
2024-01-01 12:03:43.200,40.78922195536295,-73.95697154587515,169.9991081784866,307.04587853239207,PATROL01
2024-01-01 12:03:46.800,40.78930181064094,-73.95707734104698,169.99752275074874,306.35441830382916,PATROL01
2024-01-01 12:03:50.400,40.789380650943045,-73.95718445573587,169.98325578627328,305.6676263316038,PATROL01
2024-01-01 12:03:54.000,40.78945846376949,-73.95729287295929,169.95631633253257,304.9854352950029,PATROL01
2024-01-01 12:03:57.600,40.78953523678345,-73.95740257552822,169.91672147332622,304.3077764466915,PATROL01
2024-01-01 12:04:01.200,40.789610957812926,-73.95751354604987,169.8644963179475,303.63457974083735,PATROL01
2024-01-01 12:04:04.800,40.789685614852715,-73.95762576693038,169.79967398525983,302.9657739275904,PATROL01
2024-01-01 12:04:08.400,40.78975919606632,-73.95773922037769,169.7222955826946,302.30128666213,PATROL01
2024-01-01 12:04:12.000,40.78983168978779,-73.9578538884043,169.6324101801825,301.6410446087762,PATROL01
2024-01-01 12:04:15.600,40.789903084523594,-73.95796975283015,169.5300747790355,300.98497352373766,PATROL01
2024-01-01 12:04:19.200,40.78997336895445,-73.95808679528552,169.41535427579933,300.33299836767003,PATROL01
2024-01-01 12:04:22.800,40.790042531937104,-73.95820499721388,169.28832142109889,299.68504335641353,PATROL01
2024-01-01 12:04:26.400,40.79011056250611,-73.95832433987489,169.14905677350302,299.0410320543447,PATROL01
2024-01-01 12:04:30.000,40.79017744987553,-73.95844480434737,168.99764864843794,298.40088748054575,PATROL01
2024-01-01 12:04:33.600,40.790243183440715,-73.95856637153223,168.8341930621815,297.7645321151831,PATROL01
2024-01-01 12:04:37.200,40.790307752779924,-73.95868902215562,168.6587936709739,297.1318880362729,PATROL01
2024-01-01 12:04:40.800,40.790371147656,-73.95881273677186,168.4715617052836,296.502876919549,PATROL01
2024-01-01 12:04:44.400,40.79043335801801,-73.95893749576662,168.27261589926985,295.87742014286636,PATROL01
2024-01-01 12:04:48.000,40.790494374002776,-73.95906327935995,168.06208241548688,295.25543882148213,PATROL01
2024-01-01 12:04:51.600,40.790554185936536,-73.95919006760948,167.8400947648771,294.6368538484563,PATROL01
2024-01-01 12:04:55.200,40.79061278433638,-73.95931784041355,167.60679372210456,294.021585963117,PATROL01
2024-01-01 12:04:58.800,40.790670159911826,-73.9594465775144,167.36232723628183,293.40955578876583,PATROL01
2024-01-01 12:05:00.000,40.762899999999995,-73.9854,120.0,90.0,SEARCH01
2024-01-01 12:05:02.400,40.79072630356627,-73.9595762585014,167.10685033714734,292.80068384944866,PATROL01
2024-01-01 12:05:06.000,40.79078120639838,-73.95970686281426,166.84052503675238,292.1948906517459,PATROL01
2024-01-01 12:05:09.600,40.790834859703594,-73.95983836974628,166.56352022672036,291.5920966708139,PATROL01
2024-01-01 12:05:10.800,40.762899999999995,-73.98491591113041,120.75668897388418,90.0,SEARCH01
2024-01-01 12:05:13.200,40.790887254975445,-73.95997075844771,166.2760115711432,290.99222242125757,PATROL01
2024-01-01 12:05:16.800,40.79093838390692,-73.96010400792895,165.97818139518304,290.39518845321186,PATROL01
2024-01-01 12:05:20.400,40.79098823839176,-73.96023809706392,165.6702185694498,289.8009154026786,PATROL01
2024-01-01 12:05:21.600,40.762899999999995,-73.98443182226082,121.51145110507602,90.0,SEARCH01
2024-01-01 12:05:24.000,40.7910368105258,-73.96037300459349,165.3523183902277,289.20932400015465,PATROL01
2024-01-01 12:05:27.600,40.79108409260815,-73.96050870912869,165.02468245562733,288.6203350946656,PATROL01
2024-01-01 12:05:31.200,40.79113007714247,-73.96064518915425,164.6875185377409,288.0338696838314,PATROL01
2024-01-01 12:05:32.400,40.762899999999995,-73.98394773339123,122.2623644574206,90.0,SEARCH01
2024-01-01 12:05:34.800,40.79117475683814,-73.9607824230319,164.34104045088253,287.4498488980854,PATROL01
2024-01-01 12:05:38.400,40.791218124611405,-73.9609203890039,163.98546791599676,286.8681940563695,PATROL01
2024-01-01 12:05:42.000,40.79126017358652,-73.96105906519641,163.62102642132132,286.28882664147784,PATROL01
2024-01-01 12:05:43.200,40.762899999999995,-73.98346364452165,123.00751689534377,90.0,SEARCH01
2024-01-01 12:05:45.600,40.791300897096825,-73.961198429623,163.24794707939256,285.71166834024376,PATROL01
2024-01-01 12:05:49.200,40.7913402886858,-73.9613384601881,162.86646648048418,285.13664102824464,PATROL01
2024-01-01 12:05:52.800,40.79137834210811,-73.96147913469056,162.47682654257218,284.5636667848362,PATROL01
2024-01-01 12:05:54.000,40.762899999999995,-73.98297955565207,123.7450109529391,90.0,SEARCH01
2024-01-01 12:05:56.400,40.79141505133056,-73.96162043082714,162.0792743579214,283.9926679112783,PATROL01
2024-01-01 12:06:00.000,40.79145041053309,-73.961762326196,161.67406203639052,283.4235669116032,PATROL01
2024-01-01 12:06:03.600,40.79148441410967,-73.96190479830031,161.26144654555532,282.85628650301544,PATROL01
2024-01-01 12:06:04.800,40.762899999999995,-73.98249546678247,124.47296866569998,90.0,SEARCH01
2024-01-01 12:06:07.200,40.79151705666919,-73.96204782455185,160.84168954775114,282.2907496290272,PATROL01
2024-01-01 12:06:10.800,40.79154833303634,-73.96219138227447,160.41505723413854,281.7268794473021,PATROL01
2024-01-01 12:06:14.400,40.7915782382524,-73.96233544870782,159.9818201558966,281.1645993298565,PATROL01
2024-01-01 12:06:15.600,40.762899999999995,-73.98201137791288,125.18953635259288,90.0,SEARCH01
2024-01-01 12:06:18.000,40.79160676757605,-73.96248000101083,159.5422530526514,280.6038328494104,PATROL01
2024-01-01 12:06:21.600,40.791633916484095,-73.96262501626548,159.0966346782485,280.0445038036058,PATROL01
2024-01-01 12:06:25.200,40.79165968067221,-73.96277047148028,158.64524762397969,279.4865361869095,PATROL01
2024-01-01 12:06:26.400,40.762899999999995,-73.9815272890433,125.89288933629501,90.0,SEARCH01
2024-01-01 12:06:28.800,40.791684056055615,-73.96291634359403,158.18837813937608,278.9298541888861,PATROL01
2024-01-01 12:06:32.400,40.79170703876971,-73.96306260947941,157.7263159506816,278.37438219072715,PATROL01
2024-01-01 12:06:36.000,40.791728625170684,-73.96320924594666,157.2593540771213,277.8200447651992,PATROL01
2024-01-01 12:06:37.200,40.762899999999995,-73.9810432001737,126.58123658957648,90.0,SEARCH01
2024-01-01 12:06:39.600,40.791748811836136,-73.9633562297473,156.78778864508192,277.266766652961,PATROL01
2024-01-01 12:06:43.200,40.79176759556557,-73.96350353757778,156.31191870032148,276.714472762764,PATROL01
2024-01-01 12:06:46.800,40.7917849733809,-73.96365114608312,155.83204601832801,276.16308816366984,PATROL01
2024-01-01 12:06:48.000,40.762899999999995,-73.98055911130412,127.25282529599546,90.0,SEARCH01
2024-01-01 12:06:50.400,40.79180094252696,-73.96379903186075,155.3484749129469,275.61253808282646,PATROL01
2024-01-01 12:06:54.000,40.79181550047194,-73.96394717146407,154.86151204339856,275.0627478641353,PATROL01
2024-01-01 12:06:57.600,40.79182864490773,-73.96409554140628,154.37146621980904,274.5136429956664,PATROL01
2024-01-01 12:06:58.800,40.762899999999995,-73.98007502243453,127.90594531329288,90.0,SEARCH01
2024-01-01 12:07:01.200,40.79184037375035,-73.96424411816406,153.87864820737616,273.9651490827037,PATROL01
2024-01-01 12:07:04.800,40.79185068514025,-73.96439287818126,153.38337052929634,273.41719181941136,PATROL01
2024-01-01 12:07:08.400,40.7918595774426,-73.96454179787273,152.8859472685762,272.8696970105036,PATROL01
2024-01-01 12:07:09.600,40.762899999999995,-73.97959093356495,128.538933528121,90.0,SEARCH01
2024-01-01 12:07:12.000,40.791867049247585,-73.96469085362797,152.38669386885502,272.32259052533,PATROL01
2024-01-01 12:07:15.600,40.79187309937057,-73.96484002181491,151.88592693436476,271.7757983182851,PATROL01
2024-01-01 12:07:19.200,40.79187772685235,-73.96498927878366,151.38396402915347,271.2292463852324,PATROL01
2024-01-01 12:07:20.400,40.762899999999995,-73.97910684469535,129.15017809101698,90.0,SEARCH01
2024-01-01 12:07:22.800,40.79188093095926,-73.96513860087026,150.88112347570058,270.682860762991,PATROL01
2024-01-01 12:07:26.400,40.79188271118329,-73.96528796440042,150.37772415305076,270.13656753334936,PATROL01
2024-01-01 12:07:30.000,40.79188306724221,-73.96543734569329,149.8740852945953,269.5902927801238,PATROL01
2024-01-01 12:07:31.200,40.762899999999995,-73.97862275582577,129.7381225208375,90.0,SEARCH01
2024-01-01 12:07:33.600,40.791881999079564,-73.96558672106516,149.37052628562827,269.0439625950633,PATROL01
2024-01-01 12:07:37.200,40.7918795068647,-73.96573606683333,148.86736646080692,268.4975030595531,PATROL01
2024-01-01 12:07:40.800,40.79187559099275,-73.96588535931974,148.36492490164358,267.95084023671035,PATROL01
2024-01-01 12:07:42.000,40.762899999999995,-73.97813866695618,130.3012696682025,90.0,SEARCH01
2024-01-01 12:07:44.400,40.791870252084564,-73.96603457485479,147.8635202341586,267.403900143085,PATROL01
2024-01-01 12:07:48.000,40.791863490986586,-73.96618368978109,147.36347042682195,266.85660875601366,PATROL01
2024-01-01 12:07:51.600,40.79185530877076,-73.96633268045719,146.86509258891164,266.30889199197844,PATROL01
2024-01-01 12:07:52.800,40.762899999999995,-73.97765457808659,130.83818552785618,90.0,SEARCH01
2024-01-01 12:07:55.200,40.791845706734335,-73.96648152326134,146.36870276941733,265.7606756847078,PATROL01
2024-01-01 12:07:58.800,40.791834686399675,-73.96663019459525,145.87461575661607,265.2118855853165,PATROL01
2024-01-01 12:08:02.400,40.79182224951399,-73.96677867088779,145.38314487844764,264.6624473492044,PATROL01
2024-01-01 12:08:03.600,40.762899999999995,-73.977170489217,131.34750289023646,90.0,SEARCH01
2024-01-01 12:08:06.000,40.79180839804909,-73.96692692859878,144.894601803816,264.1122865212194,PATROL01
2024-01-01 12:08:09.600,40.791793134201065,-73.96707494422267,144.40929634494262,263.561328521336,PATROL01
2024-01-01 12:08:13.200,40.79177646038992,-73.96722269429233,143.92753626089765,263.0094986332805,PATROL01
2024-01-01 12:08:14.400,40.762899999999995,-73.97668640034742,131.82792482295548,90.0,SEARCH01
2024-01-01 12:08:16.800,40.7917583792592,-73.96737015538267,143.44962706243263,262.4567220102423,PATROL01
2024-01-01 12:08:20.400,40.79173889367559,-73.96751730411447,142.97587181823926,261.90292363457837,PATROL01
2024-01-01 12:08:24.000,40.79171800672843,-73.96766411715801,142.50657096275674,261.34802834007394,PATROL01
2024-01-01 12:08:25.200,40.762899999999995,-73.97620231147783,132.2782279733251,90.0,SEARCH01
2024-01-01 12:08:27.600,40.79169572172924,-73.9678105712368,142.0420221056498,260.79196078394114,PATROL01
2024-01-01 12:08:31.200,40.791672042211204,-73.96795664313126,141.58251984307768,260.2346454410146,PATROL01
2024-01-01 12:08:34.800,40.79164697192859,-73.96810230968241,141.1283555708746,259.6760065980553,PATROL01
2024-01-01 12:08:36.000,40.762899999999995,-73.97571822260824,132.6972656835181,90.0,SEARCH01
2024-01-01 12:08:38.400,40.79162051485618,-73.96824754779551,140.6798172997594,259.1159683492635,PATROL01
2024-01-01 12:08:42.000,40.791592675188596,-73.96839233444378,140.2371894726921,258.5544545881888,PATROL01
2024-01-01 12:08:45.600,40.79156345733969,-73.96853664667199,139.80075278449272,257.9913890031452,PATROL01
2024-01-01 12:08:46.800,40.762899999999995,-73.97523413373865,133.0839709104329,90.0,SEARCH01
2024-01-01 12:08:49.200,40.79153286594182,-73.96868046160014,139.37078400383723,257.42669506649867,PATROL01
2024-01-01 12:08:52.800,40.79150090584508,-73.96882375642708,138.9475557977433,256.86029604872954,PATROL01
2024-01-01 12:08:56.400,40.79146758211662,-73.96896650843412,138.53133655865685,256.29211498793853,PATROL01
2024-01-01 12:08:57.600,40.762899999999995,-73.97475004486907,133.43735894282574,90.0,SEARCH01
2024-01-01 12:09:00.000,40.79143290003972,-73.9691086949886,138.12239023424962,255.72207472342745,PATROL01
2024-01-01 12:09:03.600,40.79139686511308,-73.96925029354757,137.72097616003543,255.15009786310816,PATROL01
2024-01-01 12:09:07.200,40.791359483049845,-73.96939128166123,137.32734889491104,254.57610681576,PATROL01
2024-01-01 12:09:08.400,40.762899999999995,-73.97426595599947,133.75652990879246,90.0,SEARCH01
2024-01-01 12:09:10.800,40.791320759776774,-73.96953163697663,136.94175805972623,254.00002376185307,PATROL01
2024-01-01 12:09:14.400,40.791280701433244,-73.96967133724111,136.56444817898551,253.4217706786598,PATROL01
2024-01-01 12:09:18.000,40.79123931437031,-73.96981036030586,136.1956585257816,252.84126935549156,PATROL01
2024-01-01 12:09:19.200,40.762899999999995,-73.97378186712989,134.04067106721408,90.0,SEARCH01
2024-01-01 12:09:21.600,40.79119660514969,-73.96994868412946,135.83562297005895,252.25844136667308,PATROL01
2024-01-01 12:09:25.200,40.791152580542736,-73.97008628678134,135.48456983030397,251.6732081121956,PATROL01
2024-01-01 12:09:28.800,40.79110724752931,-73.97022314644528,135.14272172875565,251.08549082425793,PATROL01
2024-01-01 12:09:30.000,40.762899999999995,-73.9732977782603,134.28905887733134,90.0,SEARCH01
2024-01-01 12:09:32.400,40.791060613296764,-73.97035924142284,134.8102954502284,250.49521055478542,PATROL01
2024-01-01 12:09:36.000,40.79101268523872,-73.9704945501368,134.48750180463688,249.90228823034082,PATROL01
2024-01-01 12:09:39.600,40.79096347095393,-73.97062905113467,134.17454549330964,249.30664463563295,PATROL01
2024-01-01 12:09:40.800,40.762899999999995,-73.97281368939072,134.50106084117832,90.0,SEARCH01
2024-01-01 12:09:43.200,40.79091297824509,-73.97076272309194,133.87162497917672,248.70820045531616,PATROL01
2024-01-01 12:09:46.800,40.79086121511757,-73.97089554481558,133.5789323609134,248.10687627056694,PATROL01
2024-01-01 12:09:50.400,40.79080818977816,-73.97102749524734,133.29665325111966,247.50259262102264,PATROL01
2024-01-01 12:09:51.600,40.762899999999995,-73.97232960052112,134.6761371141836,90.0,SEARCH01
2024-01-01 12:09:54.000,40.790753910633775,-73.97115855346713,133.02496665861307,246.89526999424788,PATROL01
2024-01-01 12:09:57.600,40.7906983862901,-73.97128869869633,132.76404487490925,246.28482887268325,PATROL01
2024-01-01 12:10:00.000,40.792850547536865,-73.97535054753688,100.0,134.99999999997965,DELIV01
2024-01-01 12:10:01.200,40.79064162555026,-73.97141791030101,132.51405336496234,245.671189769072,PATROL01
2024-01-01 12:10:02.400,40.762899999999995,-73.97184551165154,134.81384187983753,90.0,SEARCH01
2024-01-01 12:10:04.500,40.79284748180418,-73.97534748180419,100.63105631312673,134.99999999997965,DELIV01
2024-01-01 12:10:04.800,40.79058363741338,-73.97154616779532,132.27515066223464,245.0542732582394,PATROL01
2024-01-01 12:10:08.400,40.7905244310732,-73.97167345084466,132.04748826816152,244.43400001035366,PATROL01
2024-01-01 12:10:09.000,40.792844226547224,-73.97534422654724,101.25959705067717,134.99999999997965,DELIV01
2024-01-01 12:10:12.000,40.79046401591661,-73.97179973926892,131.8312105560761,243.8102908351536,PATROL01
2024-01-01 12:10:13.200,40.762899999999995,-73.97136142278195,134.9138244849252,90.0,SEARCH01
2024-01-01 12:10:13.500,40.79284077011746,-73.97534077011747,101.88311666489717,134.99999999997965,DELIV01
2024-01-01 12:10:15.600,40.79040240152213,-73.97192501304568,131.62645467965416,243.18306673537623,PATROL01
2024-01-01 12:10:18.000,40.79283710015907,-73.97533710015908,102.49912962370308,134.99999999997965,DELIV01
2024-01-01 12:10:19.200,40.79033959765842,-73.97204925231338,131.43335048593738,242.55224894772425,PATROL01
2024-01-01 12:10:22.500,40.79283320356713,-73.97533320356715,103.10518031874169,134.99999999997965,DELIV01
2024-01-01 12:10:22.800,40.790275614282734,-73.97217243737452,131.25202043298998,241.9177589926453,PATROL01
2024-01-01 12:10:24.000,40.762899999999995,-73.97087733391236,134.97583033243427,90.0,SEARCH01
2024-01-01 12:10:26.400,40.79021046153932,-73.9722945486987,131.08257951224152,241.27951873871035,PATROL01
2024-01-01 12:10:27.000,40.79282906644345,-73.97532906644346,103.69885285416547,134.99999999997965,DELIV01
2024-01-01 12:10:30.000,40.79014414975782,-73.97241556692575,130.92513517556432,240.63745046040447,PATROL01
2024-01-01 12:10:31.500,40.79282467404996,-73.97532467404997,104.2777806771021,134.99999999997965,DELIV01
2024-01-01 12:10:33.600,40.79007668945166,-73.97253547286883,130.77978726713232,239.99147689690773,PATROL01
2024-01-01 12:10:34.800,40.762899999999995,-73.97039324504277,134.99970152986432,90.0,SEARCH01
2024-01-01 12:10:36.000,40.79282001075952,-73.97532001075953,104.83965601142839,134.99999999997965,DELIV01
2024-01-01 12:10:37.200,40.79000809131633,-73.97265424751744,130.6466279601043,239.3415213223978,PATROL01
2024-01-01 12:10:40.500,40.79281506000411,-73.97531506000412,105.38223905724288,134.99999999997965,DELIV01
2024-01-01 12:10:40.800,40.789938366227744,-73.97277187204041,130.5257416981719,238.68750763389966,PATROL01
2024-01-01 12:10:44.400,40.78986752524046,-73.972888327789,130.4172051420091,238.02936039354034,PATROL01
2024-01-01 12:10:45.000,40.79280980422017,-73.97530980422017,105.90336691936528,134.99999999997965,DELIV01
2024-01-01 12:10:45.600,40.762899999999995,-73.96990915617319,134.98537729128626,90.0,SEARCH01
2024-01-01 12:10:48.000,40.78979557958598,-73.97300359629965,130.32108712065744,237.36700496368965,PATROL01
2024-01-01 12:10:49.500,40.792804224791055,-73.97530422479107,106.40096222927107,134.99999999997965,DELIV01
2024-01-01 12:10:51.600,40.78972254067094,-73.97311765929715,130.2374485878777,236.70036752920026,PATROL01
2024-01-01 12:10:54.000,40.792798301986466,-73.97529830198648,106.87304142609185,134.99999999997965,DELIV01
2024-01-01 12:10:55.200,40.78964842007529,-73.97323049869735,130.16634258349592,236.0293752478551,PATROL01
2024-01-01 12:10:56.400,40.762899999999995,-73.9694250673036,134.93289409212838,90.0,SEARCH01
2024-01-01 12:10:58.500,40.79279201489868,-73.9752920148987,107.31772266367076,134.99999999997965,DELIV01
2024-01-01 12:10:58.800,40.789573229550506,-73.97334209661011,130.1078141997676,235.3539563028807,PATROL01
2024-01-01 12:11:02.400,40.78949698101767,-73.97345243534212,130.0619005527825,234.6740400409353,PATROL01
2024-01-01 12:11:03.000,40.79278534137556,-73.97528534137557,107.73323331215339,134.99999999997965,DELIV01
2024-01-01 12:11:06.000,40.789419686565616,-73.97356149739974,130.02863075892708,233.98955704154815,PATROL01
2024-01-01 12:11:07.200,40.762899999999995,-73.968940978434,134.84238557629493,90.0,SEARCH01
2024-01-01 12:11:07.500,40.792778257950104,-73.97527825795012,108.11791702421021,134.99999999997965,DELIV01
2024-01-01 12:11:09.600,40.78934135844901,-73.97366926549168,130.00802591642025,233.30043926255928,PATROL01
2024-01-01 12:11:12.000,40.79277073976656,-73.97527073976657,108.47024033772298,134.99999999997965,DELIV01
2024-01-01 12:11:13.200,40.789262009086386,-73.97377572253184,130.0000990919339,232.6066201344487,PATROL01
2024-01-01 12:11:16.500,40.79276276050281,-73.97526276050283,108.7887987886146,134.99999999997965,DELIV01
2024-01-01 12:11:16.800,40.78918165105821,-73.97388085164198,130.00485531230638,231.90803469062726,PATROL01
2024-01-01 12:11:18.000,40.762899999999995,-73.96845688956442,134.7140822158535,90.0,SEARCH01
2024-01-01 12:11:20.400,40.78910029710484,-73.9739846361544,130.022291561355,231.2046196934252,PATROL01
2024-01-01 12:11:21.000,40.79275429228914,-73.97525429228915,109.0723225094548,134.99999999997965,DELIV01
2024-01-01 12:11:24.000,40.78901796012456,-73.97408705961455,130.0523967817885,230.4963137757528,PATROL01
2024-01-01 12:11:25.500,40.79274530562304,-73.97524530562306,109.31968129152435,134.99999999997965,DELIV01
2024-01-01 12:11:27.600,40.788934653171495,-73.97418810578371,130.09515188221923,229.78305755085572,PATROL01
2024-01-01 12:11:28.800,40.762899999999995,-73.96797280069484,134.54831072415791,90.0,SEARCH01
2024-01-01 12:11:30.000,40.79273576928024,-73.97523576928026,109.52988909015839,134.99999999997965,DELIV01
2024-01-01 12:11:31.200,40.78885038945355,-73.97428775864148,130.15052974927002,229.06479380973585,PATROL01
2024-01-01 12:11:34.500,40.79272565022156,-73.97522565022157,109.70210795540986,134.99999999997965,DELIV01
2024-01-01 12:11:34.800,40.78876518233034,-73.97438600238841,130.21849526476828,228.34146759475652,PATROL01
2024-01-01 12:11:38.400,40.78867904531103,-73.97448282144842,130.29900532801636,227.61302642402242,PATROL01
2024-01-01 12:11:39.000,40.792714913495836,-73.97521491349585,109.8356513723637,134.99999999997965,DELIV01
2024-01-01 12:11:39.600,40.762899999999995,-73.96748871182524,134.34549322390112,90.0,SEARCH01
2024-01-01 12:11:42.000,40.78859199205223,-73.97457820047131,130.39200888312413,226.87942039495672,PATROL01
2024-01-01 12:11:43.500,40.79270352213866,-73.97520352213867,109.9299869977867,134.99999999997965,DELIV01
2024-01-01 12:11:45.600,40.7885040363558,-73.97467212433521,130.49744695138628,226.1406024008812,PATROL01
2024-01-01 12:11:48.000,40.792691437066985,-73.975191437067,109.98473878220379,134.99999999997965,DELIV01
2024-01-01 12:11:49.200,40.78841519216671,-73.97476457814896,130.61525266868404,225.39652822437088,PATROL01
